timestamp,pid,type,workingSetMB
2026-09-05T11:06:25.4812248-07:00,10016,utility,53
2026-09-05T11:06:25.4908832-07:00,43508,utility,19.48
2026-09-05T11:06:25.5120378-07:00,51560,renderer,83.64
2026-09-05T11:06:25.5287313-07:00,21984,renderer,30.23
2026-09-05T11:06:25.5398030-07:00,33580,renderer,676.54
2026-09-05T11:06:26.5172701-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:26.5277928-07:00,48496,gpu-process,608.76
2026-09-05T11:06:26.5381824-07:00,10016,utility,53
2026-09-05T11:06:26.5559560-07:00,43508,utility,19.48
2026-09-05T11:06:26.5961077-07:00,51560,renderer,83.64
2026-09-05T11:06:26.6316836-07:00,21984,renderer,30.23
2026-09-05T11:06:26.6518516-07:00,33580,renderer,676.54
2026-09-05T11:06:27.6232689-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:27.6334925-07:00,48496,gpu-process,608.95
2026-09-05T11:06:27.6439508-07:00,10016,utility,52.98
2026-09-05T11:06:27.6545092-07:00,43508,utility,19.48
2026-09-05T11:06:27.6654545-07:00,51560,renderer,83.64
2026-09-05T11:06:27.6783035-07:00,21984,renderer,30.23
2026-09-05T11:06:27.6894646-07:00,33580,renderer,676.37
2026-09-05T11:06:28.7265406-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:28.7389061-07:00,48496,gpu-process,608.84
2026-09-05T11:06:28.7497595-07:00,10016,utility,52.98
2026-09-05T11:06:28.7600603-07:00,43508,utility,19.48
2026-09-05T11:06:28.7797603-07:00,51560,renderer,83.65
2026-09-05T11:06:28.7921661-07:00,21984,renderer,30.23
2026-09-05T11:06:28.8034701-07:00,33580,renderer,676.38
2026-09-05T11:06:29.8111427-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:29.8229448-07:00,48496,gpu-process,556.88
2026-09-05T11:06:29.8332063-07:00,10016,utility,52.98
2026-09-05T11:06:29.8416646-07:00,43508,utility,19.48
2026-09-05T11:06:29.8569991-07:00,51560,renderer,83.65
2026-09-05T11:06:29.8687015-07:00,21984,renderer,30.23
2026-09-05T11:06:29.8811387-07:00,33580,renderer,677.29
2026-09-05T11:06:30.9669416-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:30.9783207-07:00,48496,gpu-process,544.88
2026-09-05T11:06:30.9923637-07:00,10016,utility,52.99
2026-09-05T11:06:31.0031048-07:00,43508,utility,19.48
2026-09-05T11:06:31.0171419-07:00,51560,renderer,83.65
2026-09-05T11:06:31.0293559-07:00,21984,renderer,30.23
2026-09-05T11:06:31.0396003-07:00,33580,renderer,677.29
2026-09-05T11:06:32.0899800-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:32.0988499-07:00,48496,gpu-process,544.84
2026-09-05T11:06:32.1148964-07:00,10016,utility,52.91
2026-09-05T11:06:32.1253192-07:00,43508,utility,19.46
2026-09-05T11:06:32.1397038-07:00,51560,renderer,83.65
2026-09-05T11:06:32.1553831-07:00,21984,renderer,30.23
2026-09-05T11:06:32.1785868-07:00,33580,renderer,676.76
2026-09-05T11:06:33.1323763-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:33.1460408-07:00,48496,gpu-process,544.84
2026-09-05T11:06:33.1591116-07:00,10016,utility,52.91
2026-09-05T11:06:33.1817151-07:00,43508,utility,19.46
2026-09-05T11:06:33.2022427-07:00,51560,renderer,83.65
2026-09-05T11:06:33.2422641-07:00,21984,renderer,30.23
2026-09-05T11:06:33.2713325-07:00,33580,renderer,676.77
2026-09-05T11:06:34.1862516-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:34.1946409-07:00,48496,gpu-process,544.84
2026-09-05T11:06:34.2153006-07:00,10016,utility,52.91
2026-09-05T11:06:34.2275872-07:00,43508,utility,19.46
2026-09-05T11:06:34.2586657-07:00,51560,renderer,83.65
2026-09-05T11:06:34.3153110-07:00,21984,renderer,30.23
2026-09-05T11:06:34.3525045-07:00,33580,renderer,676.9
2026-09-05T11:06:35.3529736-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:35.3645725-07:00,48496,gpu-process,544.84
2026-09-05T11:06:35.3696544-07:00,10016,utility,52.91
2026-09-05T11:06:35.3900343-07:00,43508,utility,19.46
2026-09-05T11:06:35.4013431-07:00,51560,renderer,83.65
2026-09-05T11:06:35.4049505-07:00,21984,renderer,30.23
2026-09-05T11:06:35.4272509-07:00,33580,renderer,681.38
2026-09-05T11:06:36.4282210-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:36.4586275-07:00,48496,gpu-process,544.84
2026-09-05T11:06:36.4744725-07:00,10016,utility,52.91
2026-09-05T11:06:36.4973860-07:00,43508,utility,19.46
2026-09-05T11:06:36.5115217-07:00,51560,renderer,83.65
2026-09-05T11:06:36.5365980-07:00,21984,renderer,30.23
2026-09-05T11:06:36.5605900-07:00,33580,renderer,677.3
2026-09-05T11:06:37.5482688-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:37.5812869-07:00,48496,gpu-process,544.84
2026-09-05T11:06:37.6133301-07:00,10016,utility,52.91
2026-09-05T11:06:37.6593950-07:00,43508,utility,19.46
2026-09-05T11:06:37.6730251-07:00,51560,renderer,83.65
2026-09-05T11:06:37.6903624-07:00,21984,renderer,30.23
2026-09-05T11:06:37.7029125-07:00,33580,renderer,677.3
2026-09-05T11:06:38.7022902-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:38.7164077-07:00,48496,gpu-process,544.84
2026-09-05T11:06:38.7288564-07:00,10016,utility,52.91
2026-09-05T11:06:38.7400060-07:00,43508,utility,19.46
2026-09-05T11:06:38.7488685-07:00,51560,renderer,83.65
2026-09-05T11:06:38.7631048-07:00,21984,renderer,30.23
2026-09-05T11:06:38.7712594-07:00,33580,renderer,677.3
2026-09-05T11:06:39.8369562-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:39.8449063-07:00,48496,gpu-process,544.84
2026-09-05T11:06:39.8584958-07:00,10016,utility,52.91
2026-09-05T11:06:39.8690810-07:00,43508,utility,19.46
2026-09-05T11:06:39.8793187-07:00,51560,renderer,83.65
2026-09-05T11:06:39.8877454-07:00,21984,renderer,30.23
2026-09-05T11:06:39.9076847-07:00,33580,renderer,677.3
2026-09-05T11:06:40.8000004-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:40.8103104-07:00,48496,gpu-process,544.84
2026-09-05T11:06:40.8184045-07:00,10016,utility,52.91
2026-09-05T11:06:40.8328957-07:00,43508,utility,19.46
2026-09-05T11:06:40.8420883-07:00,51560,renderer,83.65
2026-09-05T11:06:40.8496269-07:00,21984,renderer,30.23
2026-09-05T11:06:40.8631342-07:00,33580,renderer,676.56
2026-09-05T11:06:41.8662456-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:41.8814525-07:00,48496,gpu-process,544.87
2026-09-05T11:06:41.8909791-07:00,10016,utility,52.89
2026-09-05T11:06:41.9052752-07:00,43508,utility,19.46
2026-09-05T11:06:41.9198076-07:00,51560,renderer,83.65
2026-09-05T11:06:41.9355227-07:00,21984,renderer,30.23
2026-09-05T11:06:41.9465846-07:00,33580,renderer,677.2
2026-09-05T11:06:43.0319304-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:43.0407431-07:00,48496,gpu-process,544.87
2026-09-05T11:06:43.0556048-07:00,10016,utility,52.89
2026-09-05T11:06:43.0706605-07:00,43508,utility,19.46
2026-09-05T11:06:43.0835202-07:00,51560,renderer,83.65
2026-09-05T11:06:43.0969428-07:00,21984,renderer,30.23
2026-09-05T11:06:43.1084553-07:00,33580,renderer,677.2
2026-09-05T11:06:44.0367444-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:44.0538817-07:00,48496,gpu-process,544.87
2026-09-05T11:06:44.0794335-07:00,10016,utility,52.89
2026-09-05T11:06:44.1014198-07:00,43508,utility,19.46
2026-09-05T11:06:44.1463830-07:00,51560,renderer,83.65
2026-09-05T11:06:44.1769167-07:00,21984,renderer,30.23
2026-09-05T11:06:44.1922077-07:00,33580,renderer,677.2
2026-09-05T11:06:45.2283879-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:45.2461431-07:00,48496,gpu-process,544.87
2026-09-05T11:06:45.2597796-07:00,10016,utility,52.89
2026-09-05T11:06:45.2718006-07:00,43508,utility,19.46
2026-09-05T11:06:45.2841831-07:00,51560,renderer,83.65
2026-09-05T11:06:45.2959987-07:00,21984,renderer,30.23
2026-09-05T11:06:45.3087673-07:00,33580,renderer,677.2
2026-09-05T11:06:46.2426398-07:00,9584,crashpad-handler,10.47
2026-09-05T11:06:46.2534107-07:00,48496,gpu-process,544.87
2026-09-05T11:06:46.2613046-07:00,10016,utility,52.89
2026-09-05T11:06:46.2755901-07:00,43508,utility,19.46
2026-09-05T11:06:46.2900338-07:00,51560,renderer,83.65
2026-09-05T11:06:46.3278695-07:00,21984,renderer,30.23
2026-09-05T11:06:46.3413197-07:00,33580,renderer,676.74
